nios2-terminal: connected to hardware target using JTAG UART on cable
nios2-terminal: "DE-SoC [USB-1]", device 2, instance 0
nios2-terminal: (Use the IDE stop button or Ctrl-C to terminate)

nios2-terminal: connected to hardware target using JTAG UART on cable
nios2-terminal: "DE-SoC [USB-1]", device 2, instance 0
nios2-terminal: (Use the IDE stop button or Ctrl-C to terminate)

nios2-terminal: connected to hardware target using JTAG UART on cable
nios2-terminal: "DE-SoC [USB-1]", device 2, instance 0
nios2-terminal: (Use the IDE stop button or Ctrl-C to terminate)

0.109,507.275,409.315,437.500,0.936,0.019,0
0.109,568.361,528.870,437.500,0.911,0.036,0
0.109,725.985,717.292,437.500,0.840,0.077,0
0.109,689.170,696.954,437.500,0.857,0.070,0
0.109,536.066,444.459,437.500,0.924,0.024,0
0.109,664.912,658.900,437.500,0.863,0.062,0
0.109,674.892,680.689,437.500,0.864,0.066,0
0.109,514.181,380.239,437.500,0.938,0.016,0
0.109,661.814,654.177,437.500,0.871,0.060,0
0.109,703.218,707.955,437.500,0.850,0.072,0
0.109,501.531,337.584,437.500,0.939,0.013,0
0.109,673.879,678.926,437.500,0.858,0.064,0
0.109,733.359,730.357,437.500,0.836,0.079,0
0.109,540.348,455.727,437.500,0.927,0.025,0
0.109,632.955,619.184,437.500,0.884,0.053,0
0.109,730.693,724.676,437.500,0.838,0.078,0
0.109,575.867,537.486,437.500,0.905,0.037,0
0.109,653.701,644.563,437.500,0.870,0.058,0
0.109,719.995,719.361,437.500,0.839,0.076,0
0.109,596.143,575.191,437.500,0.900,0.044,0
0.109,598.181,560.312,437.500,0.901,0.042,0
0.113,698.324,689.786,437.500,0.852,0.069,0
0.109,626.909,619.953,437.500,0.884,0.053,0
0.109,597.654,564.294,437.500,0.896,0.043,0
0.109,729.006,717.014,437.500,0.836,0.077,0
0.109,641.098,631.320,437.500,0.882,0.056,0
0.109,560.743,494.697,437.500,0.918,0.031,0
0.109,701.849,689.508,437.500,0.853,0.070,0
0.109,676.741,677.473,437.500,0.864,0.066,0
0.109,527.217,427.958,437.500,0.927,0.021,0
0.109,691.176,689.558,437.500,0.852,0.069,0
0.109,699.926,701.617,437.500,0.854,0.071,0
0.109,502.329,348.628,437.500,0.943,0.013,0
0.109,671.136,662.842,437.500,0.868,0.063,0
0.109,703.944,706.512,437.500,0.849,0.073,0
0.109,507.922,336.699,437.500,0.938,0.013,0
0.109,697.351,703.048,437.500,0.849,0.071,0
0.109,719.665,722.035,437.500,0.842,0.076,0
0.109,519.983,408.167,437.500,0.934,0.019,0
0.109,677.427,673.930,437.500,0.863,0.065,0
0.109,723.822,721.844,437.500,0.840,0.077,0
0.109,568.986,513.217,437.500,0.910,0.033,0
0.109,665.095,654.736,437.500,0.865,0.060,0
0.113,725.418,714.798,437.500,0.838,0.076,0
0.109,593.655,565.268,437.500,0.902,0.042,0
0.109,596.699,560.809,437.500,0.900,0.042,0
0.109,698.882,687.081,437.500,0.852,0.069,0
0.109,651.737,643.895,437.500,0.876,0.059,0
0.109,577.095,519.738,437.500,0.906,0.036,0
0.109,716.438,708.661,437.500,0.840,0.075,0
0.109,644.586,641.311,437.500,0.879,0.058,0
0.109,580.170,550.181,437.500,0.907,0.039,0
0.109,701.343,682.260,437.500,0.854,0.068,0
0.109,695.525,709.924,437.500,0.852,0.073,0
0.109,516.469,389.991,437.500,0.932,0.017,0
0.109,707.724,703.431,437.500,0.844,0.073,0
0.109,718.096,722.944,437.500,0.844,0.076,0
0.109,495.797,348.743,437.500,0.944,0.013,0
0.109,668.054,663.724,437.500,0.867,0.063,0
0.109,707.890,716.458,437.500,0.846,0.075,0
0.109,519.606,396.388,437.500,0.932,0.018,0
0.109,668.683,670.986,437.500,0.862,0.063,0
0.109,706.712,706.276,437.500,0.847,0.073,0
0.109,499.816,362.561,437.500,0.941,0.015,0
0.109,666.582,659.713,437.500,0.867,0.062,0
0.109,697.443,696.818,437.500,0.850,0.070,0
0.109,570.673,519.597,437.500,0.910,0.034,0
0.109,635.948,628.635,437.500,0.877,0.054,0
0.113,715.118,718.781,437.500,0.839,0.076,0
0.109,609.488,586.984,437.500,0.896,0.047,0
0.109,614.094,591.050,437.500,0.892,0.048,0
0.109,699.917,693.845,437.500,0.849,0.070,0
0.109,665.838,667.831,437.500,0.867,0.063,0
0.109,572.370,530.206,437.500,0.905,0.036,0
0.109,700.304,698.677,437.500,0.847,0.071,0
0.109,627.892,623.135,437.500,0.884,0.053,0
0.109,551.824,503.225,437.500,0.918,0.031,0
0.109,678.181,664.820,437.500,0.863,0.064,0
0.117,698.729,654.374,468.750,0.866,0.062,0
0.125,674.890,558.378,500.000,0.861,0.062,0
0.125,902.498,775.426,500.000,0.738,0.139,0
0.125,526.174,281.127,500.000,0.953,0.007,0
0.125,697.027,571.560,500.000,0.854,0.071,0
0.125,661.559,597.943,500.000,0.889,0.057,0
0.125,465.936,369.289,500.000,0.954,0.011,0
0.125,585.298,463.806,500.000,0.921,0.027,0
0.125,547.796,320.215,500.000,0.945,0.011,0
0.125,529.310,311.171,500.000,0.951,0.009,0
0.125,570.579,415.502,500.000,0.930,0.020,0
0.125,523.169,297.344,500.000,0.953,0.008,0
0.125,536.445,298.792,500.000,0.951,0.009,0
0.125,551.628,334.755,500.000,0.943,0.012,0
0.125,544.211,322.969,500.000,0.946,0.011,0
0.125,536.642,281.192,500.000,0.951,0.007,0
0.125,562.155,411.454,500.000,0.932,0.019,0
0.125,532.955,284.352,500.000,0.951,0.008,0
0.125,529.380,293.991,500.000,0.951,0.007,0
0.125,543.443,307.387,500.000,0.947,0.009,0
0.125,533.045,284.538,500.000,0.951,0.007,0
0.125,532.054,282.966,500.000,0.951,0.007,0
0.125,545.168,339.230,500.000,0.944,0.012,0
0.125,532.862,299.986,500.000,0.950,0.009,0
0.125,538.463,316.187,500.000,0.947,0.010,0
0.125,547.369,338.787,500.000,0.944,0.012,0
0.125,551.406,330.167,500.000,0.944,0.012,0
0.125,526.486,303.679,500.000,0.950,0.008,0
0.125,544.473,327.589,500.000,0.944,0.011,0
0.125,526.875,283.846,500.000,0.953,0.007,0
0.125,555.581,350.710,500.000,0.941,0.014,0
0.125,535.048,300.229,500.000,0.950,0.009,0
0.125,531.624,289.087,500.000,0.950,0.007,0
0.125,530.006,279.869,500.000,0.952,0.007,0
0.125,541.526,331.676,500.000,0.946,0.011,0
0.125,531.116,280.984,500.000,0.952,0.007,0
0.125,530.241,309.291,500.000,0.949,0.009,0
0.125,532.179,278.444,500.000,0.953,0.007,0
0.125,529.625,282.855,500.000,0.952,0.007,0
0.125,547.658,319.227,500.000,0.945,0.010,0
0.125,534.775,293.540,500.000,0.950,0.008,0
0.125,525.318,280.460,500.000,0.953,0.007,0
0.125,538.763,278.385,500.000,0.950,0.008,0
0.125,537.321,340.798,500.000,0.944,0.012,0
0.125,536.941,284.281,500.000,0.950,0.008,0
0.125,529.415,304.118,500.000,0.950,0.009,0
0.125,556.777,360.125,500.000,0.939,0.015,0
0.125,528.406,327.634,500.000,0.948,0.010,0
0.125,548.988,316.990,500.000,0.946,0.011,0
0.125,528.155,284.176,500.000,0.952,0.007,0
0.125,542.539,311.381,500.000,0.947,0.009,0
0.125,553.964,374.099,500.000,0.938,0.016,0
0.125,543.387,319.381,500.000,0.946,0.011,0
0.125,558.848,365.752,500.000,0.938,0.016,0
0.125,541.769,324.917,500.000,0.945,0.011,0
0.125,544.192,336.217,500.000,0.944,0.012,0
0.125,541.426,319.702,500.000,0.946,0.011,0
0.125,544.893,326.537,500.000,0.944,0.011,0
0.125,540.107,308.915,500.000,0.947,0.010,0
0.125,527.794,273.176,500.000,0.952,0.007,0
0.125,543.329,352.338,500.000,0.943,0.014,0
0.125,546.027,295.027,500.000,0.947,0.009,0
0.125,543.063,320.620,500.000,0.946,0.011,0
0.125,531.531,279.531,500.000,0.951,0.007,0
0.125,534.279,274.222,500.000,0.951,0.007,0
0.125,542.658,290.519,500.000,0.948,0.009,0
0.125,526.564,288.777,500.000,0.951,0.007,0
0.125,529.003,276.483,500.000,0.951,0.007,0
0.125,526.904,283.733,500.000,0.952,0.008,0
0.125,525.561,275.679,500.000,0.952,0.007,0
0.125,539.766,280.062,500.000,0.951,0.008,0
