0.1201,867.3353,0.7136,0.1513,26.6459,8.7063,3.8704,-2.9871,-2.1909,1.2378,1.9177,1.7830,7.1470,5.7404,4.1543,3.0099,2.5805,2.2892,3.8936,3.7620,0
0.0733,699.2958,0.7948,0.0959,37.5811,8.7536,-3.7694,2.3147,0.6448,0.9376,-0.2510,3.0161,9.4083,7.2136,8.2919,2.9261,2.5553,1.6245,3.4733,2.4039,0
0.0784,767.1165,0.7467,0.1366,28.5378,10.1511,3.6051,1.9837,3.2638,-0.3435,-1.2031,0.8053,10.5466,3.9185,6.3044,3.5843,3.2575,2.2668,3.2424,2.2077,0
0.1530,1121.1918,0.6322,0.2346,19.2505,9.6542,2.7899,-0.8910,0.6750,3.7699,-0.1340,0.5500,12.8920,6.0953,2.4426,6.3908,6.1003,6.0683,4.0124,3.3471,0
0.0930,814.1997,0.7076,0.1516,20.8754,9.4298,8.9281,1.5644,2.2511,1.1677,3.2451,-1.7644,4.4015,4.0149,2.2293,4.0762,5.5533,3.0285,4.3575,2.0767,0
0.1221,869.6400,0.6989,0.1539,23.7091,5.2563,3.6158,-2.1999,0.4252,1.8138,1.9739,-0.1954,6.6980,4.9665,6.4697,5.7647,2.9127,4.1885,2.6238,3.4478,0
0.0811,832.2431,0.7182,0.1648,24.7706,9.9805,5.6968,0.5866,0.1644,1.0242,-1.8336,-0.6291,15.5569,5.9246,6.1859,4.3531,3.4083,2.8240,2.6334,3.0824,0
0.1098,1122.0225,0.5892,0.2613,9.2072,6.2185,1.3170,1.4514,4.3597,0.6603,1.8846,-0.6420,10.1562,5.2014,4.7881,2.4678,3.6554,2.7130,3.2873,1.9174,0
0.0000,114.3873,0.9588,0.0243,13.7580,6.8364,3.2676,1.8120,1.7865,1.2635,-0.0427,0.2458,3.3072,1.5891,1.2158,1.1905,1.4441,1.6934,1.3693,1.1446,0
0.0000,428.8457,0.8378,0.0984,4.1445,3.5261,1.9096,1.3112,0.3335,-0.1185,0.1942,-0.0434,2.4898,2.1076,1.4732,1.4729,1.6415,1.4654,2.0454,1.4827,0
0.0649,942.5973,0.6465,0.2053,9.9575,3.6808,3.3766,0.6488,0.3230,2.1578,0.0519,-0.0405,9.6342,2.6917,3.2808,2.3467,3.3594,3.5487,2.2315,1.8957,0
0.1917,1314.6946,0.5584,0.3289,8.5507,17.2517,5.4350,1.4691,1.5722,2.8704,-3.1613,-1.4385,15.4034,10.9299,5.7309,3.6553,3.4275,5.7642,3.2726,3.1313,0
0.1471,1082.1760,0.5763,0.1749,20.2625,2.6519,7.9353,-0.7676,-6.4919,2.0011,-0.9496,0.9248,10.4892,10.3056,8.8824,6.0905,6.1209,2.8585,3.8208,5.9779,0
0.1401,1181.6841,0.5674,0.1937,18.3647,0.7678,-0.2696,0.2082,-5.1480,7.8332,2.1396,-0.1519,10.7975,8.4416,8.7532,6.3367,3.1628,5.9444,4.7147,5.0739,0
0.1108,1015.1329,0.6368,0.1844,18.8588,10.3692,9.8755,-2.1557,-6.2757,5.0907,-1.5389,-2.0590,8.1801,5.0140,3.8395,5.5237,5.3190,3.3804,2.6922,3.7090,0
0.0932,866.4043,0.7089,0.1346,29.0306,6.4805,-1.2971,3.6955,-3.7179,-1.1417,-2.2566,-0.0680,8.9744,7.2650,10.9090,3.4265,5.5684,3.8735,3.1264,3.2618,0
0.1584,1165.9205,0.5767,0.2055,16.8066,2.5203,4.3715,0.0333,-6.0741,6.7278,-0.1004,-2.5436,12.2323,9.1105,5.8968,4.0960,5.2124,6.0158,4.0113,3.2055,0
0.1275,911.8431,0.6829,0.1191,29.5594,0.1682,-3.5080,2.2894,-5.5033,3.3959,3.3698,-1.0888,6.8230,8.0221,12.4493,2.8975,6.3376,5.9736,3.4871,3.7554,0
0.1535,941.6324,0.6608,0.1635,21.9658,4.3481,8.1283,-6.5254,-2.1104,4.4788,-3.8321,-2.4551,6.5941,9.5256,4.3822,3.8266,4.4143,4.7092,3.5999,2.5730,0
0.1169,795.6481,0.7313,0.1287,29.4881,6.9866,8.6701,-4.6752,-4.9720,4.5382,-0.6787,2.0632,5.8300,4.0240,3.3045,4.9341,3.3361,4.2009,3.3711,3.3582,0
0.1191,911.5472,0.6895,0.1976,22.1036,13.1915,5.5340,-2.0938,4.5323,-3.3710,-0.5615,2.6955,4.4638,4.0528,2.6106,3.2094,3.8497,3.7119,1.9150,2.7824,0
0.1024,856.6166,0.6875,0.1624,20.5698,10.2879,10.4756,2.2255,0.2707,0.8738,0.4275,-0.1983,6.3173,5.4461,2.9906,2.8223,3.6470,3.6924,1.7770,2.0400,0
0.1251,1205.1401,0.5927,0.2654,18.1336,14.0652,4.9285,-0.9746,-2.5991,4.5428,-2.8027,3.1340,8.1495,15.8529,7.7323,5.6924,3.9175,3.1710,6.0443,3.0499,0
0.1239,1245.7257,0.5579,0.2803,16.0754,15.6091,9.9274,-7.3256,-7.7574,3.8758,-7.7925,3.7102,6.6466,8.2698,4.1314,7.9782,4.6289,5.1466,4.7583,3.2788,0
0.2876,1544.5946,0.4763,0.3920,5.6957,14.8218,7.1204,-5.3422,-1.9098,5.8422,-6.1051,2.8005,17.3346,9.5912,7.4694,6.4511,6.4902,3.5608,3.5621,2.0160,0
0.1150,1071.6600,0.6233,0.1820,24.6536,5.1354,2.3510,-0.0611,-10.6402,2.6452,-2.5422,3.9111,6.9637,5.2041,10.5448,6.0571,5.2827,5.1991,4.1705,3.3532,0
0.1174,981.3281,0.6833,0.1758,23.2131,10.0463,2.5548,1.4884,-7.7712,5.8820,0.4653,-0.4631,9.7248,7.1556,6.1090,4.9154,4.9847,4.1665,3.4641,2.6360,0
0.0966,923.2188,0.6789,0.1607,24.8466,8.0735,4.9050,1.6867,-4.8760,5.8564,-4.5665,2.4087,7.8065,6.8803,8.3620,6.9770,4.6144,4.9310,3.9836,2.8480,0
0.1134,847.3429,0.7073,0.1510,25.2160,6.3498,5.2552,-2.5055,1.1893,2.8644,1.8329,1.7110,5.6785,3.9416,3.0846,3.2419,2.5838,2.4943,2.9271,2.8718,0
0.0915,801.6519,0.7441,0.1449,26.3614,10.1600,3.0847,-5.8327,0.8546,3.2196,0.7129,1.7170,3.6277,3.7554,3.7749,5.7896,3.0872,3.8508,2.0141,2.3037,0
0.1079,864.0520,0.7072,0.1623,21.9057,9.7189,6.0958,-3.5464,-2.1170,3.2372,1.2192,2.9828,4.1345,5.0864,4.3756,3.2946,2.2056,4.0361,4.9120,3.4290,0
0.0958,811.0320,0.7074,0.1410,24.5263,7.1284,7.2096,0.9509,-0.2328,-1.1665,-1.1559,-0.9583,5.9205,3.9018,3.3466,5.7809,3.6824,4.0602,2.9258,2.1175,0
0.0837,811.9684,0.7438,0.1456,24.9241,10.2102,-0.1600,0.3751,0.0429,1.9582,1.0798,0.7216,8.9440,6.2169,10.1294,4.3323,3.2682,3.1728,4.0028,3.6044,0
0.2067,1416.0896,0.5119,0.3232,13.0259,16.2871,5.5412,-0.6245,-6.7589,3.1002,-2.2206,0.4390,13.8194,11.3296,6.9160,6.8467,7.1034,6.3242,2.9947,4.1448,0
0.1127,1027.3163,0.6481,0.1927,23.8576,10.8924,5.2239,-0.6633,-5.5059,1.4562,-5.0727,0.7430,11.8761,7.6617,9.9584,5.8567,7.4656,4.6249,3.8247,4.1483,0
0.2881,1606.4246,0.4437,0.3538,4.9043,8.7231,3.0613,1.6286,-6.2340,8.6336,-0.9325,-2.6695,15.5520,13.5922,7.0447,5.8033,8.9149,3.2295,4.5142,3.8916,0
0.1704,1275.2202,0.5424,0.2622,14.8291,9.6199,6.3092,-1.2465,-3.4337,6.7717,-2.1106,-1.0221,12.9979,12.4625,7.9062,3.9204,9.0498,5.7188,3.6722,3.8681,0
0.1222,1017.9401,0.6483,0.1670,24.2862,4.6647,-3.8684,3.6900,-3.1922,2.0595,0.2354,-2.9935,11.1152,8.8342,15.6691,5.0646,4.4251,5.4086,3.7747,2.5662,0
0.1550,964.5378,0.6383,0.1593,19.8859,4.1244,7.6249,-2.2345,-4.2075,3.3055,0.7654,0.4357,10.8998,5.1272,3.5154,4.5558,6.4319,4.8943,3.5116,2.6718,0
0.0765,708.9308,0.7460,0.1333,21.5587,6.3330,6.6292,-0.3643,2.6660,1.5905,-1.2858,-0.0145,3.9602,5.0185,3.4158,4.2150,2.2510,2.1210,2.5014,2.2978,0
0.1951,1105.0118,0.5710,0.2044,17.0127,-1.0209,3.1029,-1.9901,-1.1316,0.4317,-0.4720,0.5553,8.4839,8.4128,6.9373,6.0926,6.3659,2.4900,3.8518,2.7748,0
0.1786,1074.5333,0.5944,0.2055,17.0221,0.1153,5.5538,-5.8268,2.2342,4.4536,1.4476,1.5901,5.7246,7.3338,4.8808,6.6968,3.4866,2.4618,2.9489,3.0000,0
0.1623,1080.0505,0.5918,0.1945,17.5657,2.6445,6.6768,0.0726,-1.2837,4.0968,-2.3418,-0.4592,5.7939,6.7864,4.3622,3.4297,2.7220,5.4224,3.9686,4.0918,0
0.1264,953.5331,0.6503,0.1536,23.3399,3.3803,6.4888,-2.8923,-3.0392,5.2664,0.8804,1.6354,8.0208,5.0119,10.6103,4.7855,5.0568,5.6741,3.9536,3.4878,0
0.1157,959.3772,0.6434,0.1770,17.8657,4.3706,7.7355,-1.2929,0.3248,4.6839,-0.0505,-1.0302,11.6796,6.0070,4.3463,4.6251,3.9495,5.2890,2.2105,2.5070,0
0.1115,959.1806,0.6509,0.2031,19.3164,9.3032,10.0465,-5.6395,-1.7903,-0.0446,-0.8244,-0.5074,7.2120,9.0035,5.1975,3.3222,3.6243,3.5634,5.6542,3.3687,0
0.0614,671.5353,0.7544,0.1279,19.0939,4.3529,5.7031,0.8614,1.8161,0.9210,3.4601,0.7342,8.5263,4.3683,3.5118,2.6282,2.6085,2.2268,3.5198,2.6773,0
0.0790,756.8577,0.7135,0.1470,18.8698,5.2386,9.7806,0.5566,2.0648,1.9103,-0.5033,2.3398,8.3687,4.4810,3.2600,4.4885,3.3204,1.8239,3.0876,1.8707,0
0.1985,1132.2201,0.5490,0.2188,16.9062,1.4350,9.9643,-3.0166,-1.2129,4.4566,0.9934,3.4501,6.1092,11.4261,5.2913,7.6084,2.4465,3.6884,3.4700,3.3377,0
0.2414,1383.8015,0.4418,0.2783,7.9332,-0.1334,11.3377,-1.5898,-1.5934,4.9115,-1.5417,0.5314,8.4235,4.8132,4.1800,1.7072,3.9014,2.6975,4.2412,2.2406,0
0.1299,922.5051,0.6802,0.1913,21.7757,14.4770,11.2830,-4.1344,-0.3642,-1.1433,-2.1448,-1.4540,7.3514,4.4725,2.1030,5.7123,2.3133,3.2404,3.6188,3.1907,0
0.1293,858.6022,0.7005,0.1884,22.6404,13.1893,12.5511,-4.4100,1.9568,-0.2233,-3.6101,-0.4630,9.1098,2.9458,3.0138,5.4047,2.9900,2.6216,2.6011,2.3601,0
0.1542,1042.4639,0.6259,0.2132,17.7532,9.5127,10.6285,-5.2431,-2.1590,0.1327,-1.5522,-1.9737,9.8407,3.8608,4.1537,6.4535,4.9827,3.2018,2.8223,3.2589,0
0.1251,931.2070,0.6501,0.1461,23.5630,4.9466,12.0725,-5.4036,-5.0351,1.0846,-1.1842,-2.5655,6.0310,6.0094,4.1880,4.2968,4.8138,3.2941,4.5964,3.2266,0
0.1321,1036.0424,0.6105,0.1551,24.7086,1.0510,1.7990,-0.6945,-5.5118,2.0951,5.0631,0.2905,8.6565,8.3309,6.3068,6.7967,5.1449,5.5028,4.4575,3.4536,0
0.0886,884.9478,0.6985,0.1431,27.4680,6.2874,2.3752,-4.2499,-4.0967,0.0442,0.3428,-0.4463,11.1706,8.6151,10.0680,6.2881,4.8893,3.3665,3.3685,2.6289,0
0.1414,1072.8376,0.5996,0.1841,19.3424,1.5336,2.6768,-5.5919,-2.4229,3.1617,3.1712,-0.2486,10.3090,9.0838,7.7796,5.5993,5.9972,3.7314,5.5248,2.9470,0
0.1804,1137.8600,0.5734,0.2395,15.2449,4.1993,9.3236,-7.7940,-1.3635,4.4822,0.2588,-1.1142,12.3724,8.4059,5.4425,5.3588,4.6879,5.6793,5.2206,4.0192,0
0.0939,850.9318,0.6997,0.1365,26.4592,2.7471,0.4058,-2.0635,-0.3356,0.8300,2.3579,1.4824,9.7860,8.2935,8.6258,6.4205,2.5829,5.0965,5.0449,4.9150,0
0.0902,829.5971,0.7085,0.1468,23.2769,7.7360,4.0155,-1.4338,-0.8891,1.6656,1.9207,0.7223,7.1385,9.6889,6.8834,5.9774,3.2058,3.2973,4.7378,3.0587,0
0.2273,1206.3687,0.5132,0.2286,11.8319,-4.9370,5.2493,-3.0777,5.5479,1.1027,0.7291,-4.0406,6.3937,3.6959,3.9113,3.6673,2.7622,4.7015,2.7423,3.2418,0
0.1644,1101.6089,0.6161,0.2260,14.5759,12.3040,6.2670,-5.0470,1.3420,4.3774,-0.8801,-4.7353,5.0226,7.5255,5.7177,2.2268,2.4970,4.6940,1.9307,1.9112,0
0.1401,1043.1217,0.6077,0.2199,12.6160,8.9196,9.0940,0.4265,-0.4092,0.5685,1.3693,0.1288,4.6259,6.2303,4.0683,4.1102,3.3196,2.8486,2.7563,3.7233,0
0.1489,952.0267,0.6566,0.1587,22.4126,2.0866,4.9760,-3.8684,0.0212,0.9472,-1.3158,-0.8143,6.8144,6.7659,4.4193,4.4035,4.7255,3.9606,3.2298,4.4801,0
0.1493,1055.6403,0.6167,0.2135,21.6192,7.7739,7.1040,-8.7646,-3.6447,1.6883,-2.9656,2.0146,11.5345,9.1812,7.8089,5.0580,5.6947,3.0281,4.4834,4.6541,0
0.1566,1011.2062,0.6499,0.1696,24.8620,5.1781,0.4925,-2.3420,-2.1000,4.2708,0.7128,0.8892,12.2542,7.5586,15.0971,6.1410,3.9845,4.0874,4.8972,2.8252,0
0.0721,645.3510,0.7970,0.0854,34.9242,3.8999,-0.7480,-1.8476,0.8543,-0.2449,-0.5497,2.7966,9.1286,8.5907,7.1231,3.8782,4.4948,3.5722,2.8672,3.5307,0
0.1817,1168.0157,0.5816,0.2389,15.5409,6.0453,1.6797,-0.0616,-2.3010,-1.2590,-0.8796,2.8614,12.9733,5.4574,6.5245,5.0293,3.4204,7.0330,4.4750,2.0959,0
0.1116,943.9302,0.6647,0.2053,17.1170,8.1103,4.4355,-3.0359,4.4012,-1.4356,0.5511,-0.5168,6.1461,5.0531,4.5499,2.8594,4.3434,4.0228,3.0814,3.0017,0
0.1375,1016.3007,0.6523,0.2012,20.4035,9.2514,3.8349,-5.0215,-0.1914,1.3200,2.0108,-0.5949,13.3464,6.5204,4.6140,4.2708,3.6376,4.6470,3.3639,4.8596,0
0.0664,680.5955,0.7765,0.1200,26.0018,10.6015,8.9382,2.3177,4.4953,2.4767,0.2458,-1.6833,3.5347,2.8600,3.8858,2.5408,1.6899,1.8896,2.0440,1.9314,0
0.0488,613.8824,0.8020,0.1024,28.8930,10.2374,7.6126,3.7221,4.9827,1.9608,0.3525,-0.0906,2.1611,2.3582,1.4783,2.1451,1.7449,2.2087,1.5714,1.6137,0
0.0806,723.2180,0.7583,0.1351,25.9949,9.9734,7.6566,2.7477,5.7616,1.4509,0.0907,-0.0701,7.1518,2.3437,2.3599,2.2434,2.6199,2.2816,2.3329,1.7550,0
0.0687,705.5405,0.7634,0.1290,27.6495,7.5427,7.9368,-0.6725,6.6534,2.5286,0.6413,0.7838,3.8114,3.2962,3.0801,3.5481,2.3767,2.8833,2.9518,3.2806,0
0.0599,663.5880,0.7864,0.1138,29.0070,9.6275,5.6795,1.5593,3.3992,1.9437,1.3579,2.0510,4.1007,2.9726,2.3739,1.8739,2.3828,2.2337,2.1690,2.3868,0
0.0558,625.0963,0.7898,0.0979,29.8094,7.2019,8.3811,1.2861,3.3916,3.8487,1.8792,2.3302,3.1948,6.4795,2.5900,2.7491,1.8973,3.0442,1.8753,1.7802,0
0.1341,1018.8831,0.6379,0.2125,16.2814,8.2463,5.3444,0.5559,1.0896,5.6167,-0.5941,2.0899,6.1565,2.5766,2.4354,2.1768,2.5346,2.6446,1.7998,1.7004,0
0.0697,751.2498,0.7531,0.1471,26.0761,13.4491,8.4445,-2.3549,0.6971,0.4114,-2.1206,1.1925,6.1674,5.9889,3.7574,5.1754,3.1274,1.8988,4.8957,1.4527,0
0.1348,1043.4216,0.6487,0.1870,22.0968,7.6539,-0.2151,2.2095,-4.8461,0.9871,-0.4786,-1.1436,14.8877,4.7309,8.5268,4.3866,5.4858,5.4971,3.9779,3.7001,0
0.2947,1477.6030,0.4794,0.3310,8.3792,4.5074,5.0568,-1.8055,-3.2643,5.7994,0.2195,2.5465,15.3112,5.9901,4.6001,5.0385,2.9411,3.4526,5.8460,3.0602,0
0.1162,875.1184,0.6891,0.1764,22.3563,8.6225,9.4914,-2.8708,4.1508,3.7618,-2.1750,1.2457,4.9785,4.2472,4.1801,4.0191,3.5501,3.0632,3.4628,3.1955,0
0.1535,1078.1412,0.6116,0.2102,16.8511,2.6335,3.4287,-2.3981,4.0656,2.6373,0.4639,-0.9198,8.8958,5.0484,4.4668,3.2009,3.1672,2.9773,3.0657,4.6779,0
0.0900,811.5861,0.7142,0.1413,26.5568,6.1435,6.7644,-1.8046,0.4043,-0.9073,-1.4705,1.2455,7.0138,2.1320,5.3985,3.5696,2.2677,3.2570,2.6414,2.4991,0
0.1845,1062.5898,0.6078,0.1871,18.6636,0.2850,1.0995,-0.6359,-0.8727,5.2233,-0.3381,0.9814,12.1731,3.9717,4.7907,3.6265,3.9291,3.5296,2.5706,2.4413,0
0.3122,1531.2682,0.4800,0.3929,6.4951,12.6310,2.4512,-4.4099,-0.5436,0.4079,-1.1379,1.2685,24.7225,8.9269,7.5015,7.8212,5.6974,2.4387,3.1516,3.0192,0
